epoch,train_loss,mean_subject_accuracy,mean_subject_cohen_kappa,mean_subject_loss,pooled_accuracy,subject_1_accuracy,subject_1_cohen_kappa,subject_1_loss,subject_2_accuracy,subject_2_cohen_kappa,subject_2_loss,subject_3_accuracy,subject_3_cohen_kappa,subject_3_loss,subject_4_accuracy,subject_4_cohen_kappa,subject_4_loss,subject_5_accuracy,subject_5_cohen_kappa,subject_5_loss,subject_6_accuracy,subject_6_cohen_kappa,subject_6_loss,subject_7_accuracy,subject_7_cohen_kappa,subject_7_loss,subject_8_accuracy,subject_8_cohen_kappa,subject_8_loss,subject_9_accuracy,subject_9_cohen_kappa,subject_9_loss
136,0.7867892053392198,0.70679012345679,0.6090534979423867,0.7359854073988067,0.7067901234567902,0.7569444444444444,0.6759259259259259,0.6071247160434723,0.5625,0.4166666666666667,0.9936961084604263,0.8402777777777778,0.7870370370370371,0.4324837252497673,0.6631944444444444,0.5509259259259259,0.8220102190971375,0.7222222222222222,0.6296296296296297,0.7563746422529221,0.5833333333333334,0.4444444444444445,1.0339208543300629,0.8194444444444444,0.7592592592592592,0.5425582304596901,0.7743055555555556,0.6990740740740741,0.5628219023346901,0.6388888888888888,0.5185185185185185,0.8728782683610916
137,0.7957403659820557,0.7179783950617283,0.6239711934156379,0.7382190210951699,0.7179783950617284,0.7847222222222222,0.7129629629629629,0.613506093621254,0.59375,0.4583333333333333,0.9653376638889313,0.8715277777777778,0.8287037037037037,0.38854391872882843,0.6944444444444444,0.5925925925925926,0.797683373093605,0.7083333333333334,0.6111111111111112,0.8077388554811478,0.5868055555555556,0.4490740740740741,1.048173949122429,0.7986111111111112,0.7314814814814815,0.5477588623762131,0.7916666666666666,0.7222222222222222,0.5429193377494812,0.6319444444444444,0.5092592592592592,0.9323091357946396
138,0.7928170843256844,0.711033950617284,0.6147119341563787,0.7429772218068441,0.7110339506172839,0.7777777777777778,0.7037037037037037,0.5889151394367218,0.5590277777777778,0.41203703703703703,1.002729907631874,0.8680555555555556,0.8240740740740741,0.41902466863393784,0.6527777777777778,0.5370370370370371,0.8425317406654358,0.7152777777777778,0.6203703703703703,0.78237284719944,0.5833333333333334,0.4444444444444445,1.0555493384599686,0.8055555555555556,0.7407407407407408,0.5764043554663658,0.78125,0.7083333333333334,0.525097593665123,0.65625,0.5416666666666666,0.8941694051027298
139,0.7798340999417834,0.7121913580246912,0.6162551440329218,0.7362762350175116,0.7121913580246914,0.7708333333333334,0.6944444444444445,0.6135472059249878,0.5902777777777778,0.4537037037037037,0.9886706918478012,0.875,0.8333333333333334,0.41665681451559067,0.6666666666666666,0.5555555555555555,0.8316668719053268,0.7118055555555556,0.6157407407407408,0.7706108391284943,0.5833333333333334,0.4444444444444445,1.0409092754125595,0.7916666666666666,0.7222222222222222,0.5692573040723801,0.7638888888888888,0.6851851851851851,0.5264847725629807,0.65625,0.5416666666666666,0.8686823397874832
140,0.7985607037941614,0.7129629629629629,0.6172839506172839,0.7331219563881556,0.7129629629629629,0.7708333333333334,0.6944444444444445,0.6253291964530945,0.5729166666666666,0.4305555555555555,0.9774520099163055,0.8611111111111112,0.8148148148148149,0.42628441751003265,0.6944444444444444,0.5925925925925926,0.8033123165369034,0.7152777777777778,0.6203703703703703,0.7625949680805206,0.6076388888888888,0.4768518518518518,1.0306427776813507,0.7916666666666666,0.7222222222222222,0.5534377098083496,0.7569444444444444,0.6759259259259259,0.5565492212772369,0.6458333333333334,0.5277777777777778,0.8624949902296066
141,0.7849230021238327,0.7079475308641975,0.61059670781893,0.741738960146904,0.7079475308641975,0.7777777777777778,0.7037037037037037,0.6029232293367386,0.5729166666666666,0.4305555555555555,0.9695787876844406,0.8541666666666666,0.8055555555555555,0.43045448511838913,0.6875,0.5833333333333334,0.8193061351776123,0.6944444444444444,0.5925925925925926,0.7926516085863113,0.5798611111111112,0.4398148148148149,1.0653866529464722,0.7881944444444444,0.7175925925925926,0.5666908025741577,0.7569444444444444,0.6759259259259259,0.5543625578284264,0.6597222222222222,0.5462962962962963,0.8742963820695877
142,0.796036508348253,0.7152777777777777,0.6203703703703703,0.7268279989560446,0.7152777777777778,0.7951388888888888,0.7268518518518517,0.576708123087883,0.5798611111111112,0.4398148148148149,0.9835695177316666,0.8819444444444444,0.8425925925925926,0.387016162276268,0.6701388888888888,0.5601851851851851,0.8214576989412308,0.7048611111111112,0.6064814814814815,0.7667626440525055,0.6006944444444444,0.46759259259259256,1.0405098348855972,0.7951388888888888,0.7268518518518517,0.55916428565979,0.7604166666666666,0.6805555555555555,0.5530007034540176,0.6493055555555556,0.5324074074074074,0.8532630205154419
143,0.7954432798756493,0.7091049382716049,0.6121399176954733,0.7278899790512191,0.7091049382716049,0.7638888888888888,0.6851851851851851,0.5775024592876434,0.5868055555555556,0.4490740740740741,0.9756485819816589,0.8854166666666666,0.8472222222222222,0.36689500510692596,0.6527777777777778,0.5370370370370371,0.8177658915519714,0.6875,0.5833333333333334,0.7955797016620636,0.59375,0.4583333333333333,1.0419579446315765,0.8055555555555556,0.7407407407407408,0.5503878593444824,0.7708333333333334,0.6944444444444445,0.524510495364666,0.6354166666666666,0.5138888888888888,0.9007618725299835
144,0.7772610684235891,0.7141203703703705,0.6188271604938271,0.7267471121417152,0.7141203703703703,0.78125,0.7083333333333334,0.6009883135557175,0.5763888888888888,0.4351851851851851,0.9700925499200821,0.875,0.8333333333333334,0.3908325359225273,0.7048611111111112,0.6064814814814815,0.7876496016979218,0.6909722222222222,0.5879629629629629,0.7969165742397308,0.5729166666666666,0.4305555555555555,1.0438782274723053,0.7951388888888888,0.7268518518518517,0.565518207848072,0.7673611111111112,0.6898148148148149,0.5196211934089661,0.6631944444444444,0.5509259259259259,0.8652268052101135
145,0.7727414816617966,0.712962962962963,0.6172839506172839,0.7259338547786077,0.7129629629629629,0.7777777777777778,0.7037037037037037,0.5927056893706322,0.5590277777777778,0.41203703703703703,1.0032901018857956,0.8645833333333334,0.8194444444444445,0.390475757420063,0.6909722222222222,0.5879629629629629,0.8114112317562103,0.7152777777777778,0.6203703703703703,0.7639341056346893,0.5868055555555556,0.4490740740740741,1.0245610475540161,0.7916666666666666,0.7222222222222222,0.5524414032697678,0.7743055555555556,0.6990740740740741,0.5238241404294968,0.65625,0.5416666666666666,0.8707612156867981
146,0.7807091805669997,0.7168209876543209,0.6224279835390947,0.7274353156487147,0.716820987654321,0.7673611111111112,0.6898148148148149,0.6040871292352676,0.5729166666666666,0.4305555555555555,0.9851565361022949,0.8715277777777778,0.8287037037037037,0.40771690756082535,0.6840277777777778,0.5787037037037037,0.8203183263540268,0.7291666666666666,0.6388888888888888,0.7405730336904526,0.5729166666666666,0.4305555555555555,1.04191355407238,0.8020833333333334,0.7361111111111112,0.543028324842453,0.7951388888888888,0.7268518518518517,0.5230738595128059,0.65625,0.5416666666666666,0.881050169467926
147,0.793564134173923,0.6994598765432098,0.5992798353909463,0.7528843449221717,0.6994598765432098,0.7638888888888888,0.6851851851851851,0.6339430958032608,0.5659722222222222,0.4212962962962963,1.0005278438329697,0.8541666666666666,0.8055555555555555,0.43046528846025467,0.6388888888888888,0.5185185185185185,0.8680353611707687,0.7256944444444444,0.6342592592592592,0.7643020749092102,0.5659722222222222,0.4212962962962963,1.0455046594142914,0.7986111111111112,0.7314814814814815,0.5647752955555916,0.7673611111111112,0.6898148148148149,0.530048131942749,0.6145833333333334,0.48611111111111116,0.9383573532104492
148,0.7821002917157279,0.7145061728395061,0.6193415637860082,0.7324770506885316,0.7145061728395061,0.7986111111111112,0.7314814814814815,0.5765205547213554,0.59375,0.4583333333333333,0.9883956760168076,0.8611111111111112,0.8148148148148149,0.4058455675840378,0.6736111111111112,0.5648148148148149,0.8275797069072723,0.7152777777777778,0.6203703703703703,0.7671372145414352,0.5798611111111112,0.4398148148148149,1.0339684188365936,0.7951388888888888,0.7268518518518517,0.559374988079071,0.78125,0.7083333333333334,0.5221792832016945,0.6319444444444444,0.5092592592592592,0.9112920463085175
149,0.7761427164077759,0.7114197530864197,0.6152263374485597,0.7324235190947851,0.7114197530864198,0.7708333333333334,0.6944444444444445,0.5948523730039597,0.5625,0.4166666666666667,0.9824480563402176,0.8506944444444444,0.8009259259259259,0.41873565316200256,0.6909722222222222,0.5879629629629629,0.8139654994010925,0.7083333333333334,0.6111111111111112,0.7754640132188797,0.5972222222222222,0.46296296296296297,1.031789556145668,0.8090277777777778,0.7453703703703703,0.5497468858957291,0.7638888888888888,0.6851851851851851,0.5481936484575272,0.6493055555555556,0.5324074074074074,0.8766159862279892
150,0.7962242215871811,0.7141203703703703,0.6188271604938271,0.7345209775699509,0.7141203703703703,0.7743055555555556,0.6990740740740741,0.6035416126251221,0.5763888888888888,0.4351851851851851,0.9970039278268814,0.8576388888888888,0.8101851851851851,0.41642140597105026,0.6840277777777778,0.5787037037037037,0.8258608132600784,0.6909722222222222,0.5879629629629629,0.7651890516281128,0.59375,0.4583333333333333,1.0537257194519043,0.8125,0.75,0.5550950616598129,0.78125,0.7083333333333334,0.5374137759208679,0.65625,0.5416666666666666,0.8564374297857285
151,0.7665023042096032,0.7125771604938271,0.6167695473251028,0.7304881537954012,0.7125771604938271,0.7569444444444444,0.6759259259259259,0.6211650222539902,0.5555555555555556,0.40740740740740744,0.9974397271871567,0.8472222222222222,0.7962962962962963,0.4201544225215912,0.6805555555555556,0.5740740740740741,0.8127215206623077,0.7361111111111112,0.6481481481481483,0.7480092495679855,0.5902777777777778,0.4537037037037037,1.0397917926311493,0.7951388888888888,0.7268518518518517,0.5584828481078148,0.7916666666666666,0.7222222222222222,0.49976198375225067,0.6597222222222222,0.5462962962962963,0.8768668174743652
152,0.7842081288496653,0.7160493827160493,0.6213991769547325,0.7243060908383794,0.7160493827160493,0.7743055555555556,0.6990740740740741,0.5818010419607162,0.5694444444444444,0.4259259259259259,0.9745629578828812,0.8819444444444444,0.8425925925925926,0.3861134275794029,0.7013888888888888,0.6018518518518517,0.7842534184455872,0.7118055555555556,0.6157407407407408,0.7547658532857895,0.5902777777777778,0.4537037037037037,1.0675999820232391,0.8055555555555556,0.7407407407407408,0.5394175946712494,0.7569444444444444,0.6759259259259259,0.5467994958162308,0.6527777777777778,0.5370370370370371,0.8834410458803177
153,0.7907179776165221,0.7098765432098766,0.6131687242798354,0.7497497581773334,0.7098765432098766,0.7569444444444444,0.6759259259259259,0.6431355625391006,0.5555555555555556,0.40740740740740744,0.9900431036949158,0.8715277777777778,0.8287037037037037,0.41353775560855865,0.71875,0.625,0.7685677409172058,0.7152777777777778,0.6203703703703703,0.7833009958267212,0.5659722222222222,0.4212962962962963,1.1033959090709686,0.7881944444444444,0.7175925925925926,0.5602262690663338,0.7743055555555556,0.6990740740740741,0.5625673606991768,0.6423611111111112,0.5231481481481483,0.9229731261730194
154,0.7903700835174985,0.7199074074074074,0.6265432098765431,0.7208534545368619,0.7199074074074074,0.7881944444444444,0.7175925925925926,0.567742332816124,0.5833333333333334,0.4444444444444445,0.964918851852417,0.8854166666666666,0.8472222222222222,0.3789810389280319,0.6875,0.5833333333333334,0.8096038401126862,0.7152777777777778,0.6203703703703703,0.7764291316270828,0.5902777777777778,0.4537037037037037,1.0337027609348297,0.8055555555555556,0.7407407407407408,0.5638161674141884,0.7777777777777778,0.7037037037037037,0.5196906253695488,0.6458333333333334,0.5277777777777778,0.8727963417768478
155,0.7863537768522898,0.7110339506172839,0.6147119341563785,0.7411978965004286,0.7110339506172839,0.7777777777777778,0.7037037037037037,0.6165677160024643,0.5520833333333334,0.40277777777777785,0.9787373244762421,0.8715277777777778,0.8287037037037037,0.4169248938560486,0.6909722222222222,0.5879629629629629,0.7894477248191833,0.6909722222222222,0.5879629629629629,0.7999764978885651,0.59375,0.4583333333333333,1.0741999447345734,0.7777777777777778,0.7037037037037037,0.5627992451190948,0.7743055555555556,0.6990740740740741,0.5390073731541634,0.6701388888888888,0.5601851851851851,0.8931203484535217
156,0.7901761018567615,0.7125771604938271,0.6167695473251028,0.7294048377209239,0.7125771604938271,0.7777777777777778,0.7037037037037037,0.5851435363292694,0.5625,0.4166666666666667,0.9966875463724136,0.8541666666666666,0.8055555555555555,0.4158056825399399,0.6597222222222222,0.5462962962962963,0.8205778896808624,0.7256944444444444,0.6342592592592592,0.7595135867595673,0.5763888888888888,0.4351851851851851,1.057042583823204,0.8194444444444444,0.7592592592592592,0.545745275914669,0.7708333333333334,0.6944444444444445,0.5474534630775452,0.6666666666666666,0.5555555555555555,0.8366739749908447
157,0.7827981627649732,0.712962962962963,0.617283950617284,0.7305778331226773,0.7129629629629629,0.7916666666666666,0.7222222222222222,0.5485140532255173,0.5763888888888888,0.4351851851851851,0.9822009205818176,0.8541666666666666,0.8055555555555555,0.4134686291217804,0.6631944444444444,0.5509259259259259,0.8533203899860382,0.7083333333333334,0.6111111111111112,0.7625209391117096,0.5902777777777778,0.4537037037037037,1.0388766378164291,0.7986111111111112,0.7314814814814815,0.5639570876955986,0.78125,0.7083333333333334,0.5329156890511513,0.6527777777777778,0.5370370370370371,0.8794261515140533
158,0.7840120212899314,0.7179783950617284,0.6239711934156379,0.736730732023716,0.7179783950617284,0.7916666666666666,0.7222222222222222,0.569334089756012,0.5868055555555556,0.4490740740740741,0.9704130589962006,0.8645833333333334,0.8194444444444445,0.4063085541129112,0.6736111111111112,0.5648148148148149,0.819179579615593,0.7083333333333334,0.6111111111111112,0.7771682739257812,0.5972222222222222,0.46296296296296297,1.08961720764637,0.8055555555555556,0.7407407407407408,0.5456609800457954,0.78125,0.7083333333333334,0.5495975390076637,0.6527777777777778,0.5370370370370371,0.9032973051071167
159,0.7708530343241162,0.7175925925925924,0.6234567901234567,0.7251695005430115,0.7175925925925926,0.7847222222222222,0.7129629629629629,0.6019135117530823,0.5833333333333334,0.4444444444444445,0.9786079078912735,0.8680555555555556,0.8240740740740741,0.3942914083600044,0.6944444444444444,0.5925925925925926,0.796394869685173,0.7152777777777778,0.6203703703703703,0.7892388850450516,0.5798611111111112,0.4398148148148149,1.0201441198587418,0.7951388888888888,0.7268518518518517,0.5429050624370575,0.7951388888888888,0.7268518518518517,0.5058689415454865,0.6423611111111112,0.5231481481481483,0.8971607983112335
160,0.7734669778082106,0.7172067901234568,0.6229423868312759,0.7337386425998476,0.7172067901234568,0.7673611111111112,0.6898148148148149,0.608176589012146,0.5833333333333334,0.4444444444444445,0.9856716394424438,0.8715277777777778,0.8287037037037037,0.40528862178325653,0.6875,0.5833333333333334,0.8100334256887436,0.7118055555555556,0.6157407407407408,0.7699176222085953,0.5798611111111112,0.4398148148148149,1.0859203040599823,0.8020833333333334,0.7361111111111112,0.5603296235203743,0.7743055555555556,0.6990740740740741,0.5252761915326118,0.6770833333333334,0.5694444444444445,0.8530337661504745
161,0.7759274029069476,0.7087191358024693,0.6116255144032922,0.7280225389533572,0.7087191358024691,0.7777777777777778,0.7037037037037037,0.5974951088428497,0.5520833333333334,0.40277777777777785,0.9905367940664291,0.8645833333333334,0.8194444444444445,0.389398455619812,0.6875,0.5833333333333334,0.7822319567203522,0.6979166666666666,0.5972222222222222,0.778182178735733,0.5868055555555556,0.4490740740740741,1.0539405941963196,0.7986111111111112,0.7314814814814815,0.5431089997291565,0.7743055555555556,0.6990740740740741,0.5146363079547882,0.6388888888888888,0.5185185185185185,0.9026724547147751
162,0.7773098531696532,0.7114197530864198,0.6152263374485598,0.7287771312726868,0.7114197530864198,0.7708333333333334,0.6944444444444445,0.5743550956249237,0.5729166666666666,0.4305555555555555,0.9851627498865128,0.8715277777777778,0.8287037037037037,0.39060331881046295,0.6666666666666666,0.5555555555555555,0.8308950215578079,0.7256944444444444,0.6342592592592592,0.7656393051147461,0.5868055555555556,0.4490740740740741,1.0330243408679962,0.8020833333333334,0.7361111111111112,0.5422376096248627,0.7708333333333334,0.6944444444444445,0.527446337044239,0.6354166666666666,0.5138888888888888,0.9096304029226303
163,0.7724045548174117,0.70679012345679,0.6090534979423867,0.7355278308192889,0.7067901234567902,0.7673611111111112,0.6898148148148149,0.5576257556676865,0.5486111111111112,0.3981481481481482,1.0077958405017853,0.84375,0.7916666666666666,0.4361019656062126,0.6875,0.5833333333333334,0.8094173520803452,0.7256944444444444,0.6342592592592592,0.7566033154726028,0.5729166666666666,0.4305555555555555,1.0583826154470444,0.8020833333333334,0.7361111111111112,0.5662728473544121,0.7743055555555556,0.6990740740740741,0.5392143949866295,0.6388888888888888,0.5185185185185185,0.8883363902568817
164,0.7818523728185229,0.7075617283950617,0.610082304526749,0.7373157093922297,0.7075617283950617,0.7708333333333334,0.6944444444444445,0.6027192920446396,0.5208333333333334,0.36111111111111116,0.9984004646539688,0.8541666666666666,0.8055555555555555,0.42387278378009796,0.6909722222222222,0.5879629629629629,0.8129555881023407,0.7083333333333334,0.6111111111111112,0.7653757780790329,0.5798611111111112,0.4398148148148149,1.0657131373882294,0.7986111111111112,0.7314814814814815,0.5550167635083199,0.7743055555555556,0.6990740740740741,0.5358085259795189,0.6701388888888888,0.5601851851851851,0.8759790509939194
165,0.7744696901904212,0.7087191358024691,0.611625514403292,0.7468234408232901,0.7087191358024691,0.7847222222222222,0.7129629629629629,0.6106726080179214,0.5451388888888888,0.39351851851851843,0.9836667627096176,0.8576388888888888,0.8101851851851851,0.42294827848672867,0.6979166666666666,0.5972222222222222,0.7906660884618759,0.6701388888888888,0.5601851851851851,0.8096911311149597,0.5798611111111112,0.4398148148148149,1.08490189909935,0.8159722222222222,0.7546296296296297,0.5556811541318893,0.78125,0.7083333333333334,0.5613139271736145,0.6458333333333334,0.5277777777777778,0.9018691182136536
166,0.7829530090093613,0.7172067901234569,0.6229423868312758,0.717957455250952,0.7172067901234568,0.7986111111111112,0.7314814814814815,0.5665165036916733,0.5659722222222222,0.4212962962962963,0.9734852164983749,0.8854166666666666,0.8472222222222222,0.3732835426926613,0.6979166666666666,0.5972222222222222,0.7790322452783585,0.6979166666666666,0.5972222222222222,0.7843396067619324,0.5798611111111112,0.4398148148148149,1.037427395582199,0.7986111111111112,0.7314814814814815,0.5508892238140106,0.7847222222222222,0.7129629629629629,0.5029654577374458,0.6458333333333334,0.5277777777777778,0.8936779052019119
167,0.7744793444871902,0.7087191358024691,0.6116255144032922,0.7410953102840317,0.7087191358024691,0.7951388888888888,0.7268518518518517,0.5854741930961609,0.5486111111111112,0.3981481481481482,0.9754107296466827,0.8506944444444444,0.8009259259259259,0.4110661596059799,0.7013888888888888,0.6018518518518517,0.8001914918422699,0.7048611111111112,0.6064814814814815,0.7757167816162109,0.5659722222222222,0.4212962962962963,1.0851828008890152,0.7916666666666666,0.7222222222222222,0.5639416873455048,0.7604166666666666,0.6805555555555555,0.5694509223103523,0.6597222222222222,0.5462962962962963,0.9034230262041092
168,0.7620410025119781,0.7125771604938271,0.6167695473251029,0.7222621887922287,0.7125771604938271,0.7916666666666666,0.7222222222222222,0.5809515714645386,0.5520833333333334,0.40277777777777785,0.9787212461233139,0.8715277777777778,0.8287037037037037,0.3908059000968933,0.7083333333333334,0.6111111111111112,0.7620842158794403,0.6875,0.5833333333333334,0.7740872651338577,0.5833333333333334,0.4444444444444445,1.0694770514965057,0.7986111111111112,0.7314814814814815,0.5384434163570404,0.7673611111111112,0.6898148148148149,0.5377941578626633,0.6527777777777778,0.5370370370370371,0.867994874715805
169,0.7719050513373481,0.7129629629629629,0.6172839506172839,0.7293669689032767,0.7129629629629629,0.7916666666666666,0.7222222222222222,0.5855842679738998,0.5625,0.4166666666666667,0.9810888320207596,0.8680555555555556,0.8240740740740741,0.3915335386991501,0.7118055555555556,0.6157407407407408,0.7809000313282013,0.6736111111111112,0.5648148148148149,0.799179345369339,0.5729166666666666,0.4305555555555555,1.0631742179393768,0.8090277777777778,0.7453703703703703,0.5460851863026619,0.75,0.6666666666666666,0.531823068857193,0.6770833333333334,0.5694444444444445,0.8849342316389084
170,0.7627284758620791,0.7272376543209876,0.6363168724279835,0.7090774973233541,0.7272376543209876,0.8020833333333334,0.7361111111111112,0.5395347997546196,0.5868055555555556,0.4490740740740741,0.9629832059144974,0.8888888888888888,0.8518518518518517,0.37773220241069794,0.71875,0.625,0.7757261991500854,0.71875,0.625,0.7709312438964844,0.5868055555555556,0.4490740740740741,1.040462538599968,0.8159722222222222,0.7546296296296297,0.5293016508221626,0.7743055555555556,0.6990740740740741,0.5285098850727081,0.6527777777777778,0.5370370370370371,0.8565157502889633
171,0.7702027476496167,0.7179783950617283,0.6239711934156378,0.7334129942788018,0.7179783950617284,0.7916666666666666,0.7222222222222222,0.6096256822347641,0.5555555555555556,0.40740740740740744,0.9836816936731339,0.8611111111111112,0.8148148148148149,0.42494193464517593,0.7361111111111112,0.6481481481481483,0.7668214440345764,0.6944444444444444,0.5925925925925926,0.7807897925376892,0.5763888888888888,0.4351851851851851,1.061969831585884,0.7951388888888888,0.7268518518518517,0.5554493218660355,0.7881944444444444,0.7175925925925926,0.5290598645806313,0.6631944444444444,0.5509259259259259,0.888377383351326
172,0.7718805736965604,0.7195216049382717,0.6260288065843622,0.7171437210506864,0.7195216049382716,0.7847222222222222,0.7129629629629629,0.5619907528162003,0.5729166666666666,0.4305555555555555,0.9770157486200333,0.8645833333333334,0.8194444444444445,0.3868023231625557,0.7118055555555556,0.6157407407407408,0.7694576382637024,0.7326388888888888,0.6435185185185185,0.7561211138963699,0.5763888888888888,0.4351851851851851,1.0661187767982483,0.7881944444444444,0.7175925925925926,0.5321733057498932,0.7777777777777778,0.7037037037037037,0.5208116099238396,0.6666666666666666,0.5555555555555555,0.8838022202253342
173,0.7677927414576212,0.716820987654321,0.6224279835390948,0.7249498301082187,0.716820987654321,0.78125,0.7083333333333334,0.5865507423877716,0.5520833333333334,0.40277777777777785,0.9998058676719666,0.875,0.8333333333333334,0.3781909793615341,0.7048611111111112,0.6064814814814815,0.7826091647148132,0.7118055555555556,0.6157407407407408,0.7633071839809418,0.5833333333333334,0.4444444444444445,1.0709491968154907,0.7951388888888888,0.7268518518518517,0.5455887988209724,0.7673611111111112,0.6898148148148149,0.5326310470700264,0.6805555555555556,0.5740740740740741,0.8649154901504517
174,0.768185458249516,0.7199074074074073,0.6265432098765431,0.7239582116405169,0.7199074074074074,0.78125,0.7083333333333334,0.5867034941911697,0.5659722222222222,0.4212962962962963,0.9742628782987595,0.8819444444444444,0.8425925925925926,0.383536733686924,0.6909722222222222,0.5879629629629629,0.785712406039238,0.7256944444444444,0.6342592592592592,0.764894649386406,0.5868055555555556,0.4490740740740741,1.0497383773326874,0.8159722222222222,0.7546296296296297,0.5440218672156334,0.7916666666666666,0.7222222222222222,0.47872937470674515,0.6388888888888888,0.5185185185185185,0.9480241239070892
175,0.7728415197796292,0.7137345679012346,0.6183127572016461,0.7318716711468167,0.7137345679012346,0.7708333333333334,0.6944444444444445,0.5730593577027321,0.5555555555555556,0.40740740740740744,0.9881987273693085,0.875,0.8333333333333334,0.4044741690158844,0.7118055555555556,0.6157407407407408,0.7772371172904968,0.7048611111111112,0.6064814814814815,0.7771337181329727,0.5694444444444444,0.4259259259259259,1.0964850634336472,0.8125,0.75,0.5319744274020195,0.7638888888888888,0.6851851851851851,0.5354847311973572,0.6597222222222222,0.5462962962962963,0.9027977287769318
176,0.7599110338422987,0.7164351851851851,0.6219135802469136,0.7276985959874259,0.7164351851851852,0.7708333333333334,0.6944444444444445,0.6035630255937576,0.5659722222222222,0.4212962962962963,0.986479640007019,0.8576388888888888,0.8101851851851851,0.4250081554055214,0.6979166666666666,0.5972222222222222,0.799057126045227,0.7256944444444444,0.6342592592592592,0.7557404935359955,0.5798611111111112,0.4398148148148149,1.0381919145584106,0.8194444444444444,0.7592592592592592,0.541430190205574,0.7743055555555556,0.6990740740740741,0.5119445249438286,0.65625,0.5416666666666666,0.8878722935914993
177,0.7789572212431166,0.7021604938271605,0.6028806584362141,0.7392823787199126,0.7021604938271605,0.75,0.6666666666666666,0.5930688232183456,0.5590277777777778,0.41203703703703703,1.026890218257904,0.8506944444444444,0.8009259259259259,0.41510261595249176,0.65625,0.5416666666666666,0.8362046331167221,0.7013888888888888,0.6018518518518517,0.7716907411813736,0.5868055555555556,0.4490740740740741,1.033903807401657,0.8020833333333334,0.7361111111111112,0.5537861958146095,0.7708333333333334,0.6944444444444445,0.5542759895324707,0.6423611111111112,0.5231481481481483,0.8686183840036392
178,0.7807458291451136,0.7010030864197531,0.6013374485596708,0.7422604204879867,0.7010030864197531,0.7708333333333334,0.6944444444444445,0.6028149276971817,0.5381944444444444,0.38425925925925924,1.0367842763662338,0.8506944444444444,0.8009259259259259,0.41348493099212646,0.6701388888888888,0.5601851851851851,0.818467453122139,0.6840277777777778,0.5787037037037037,0.7802791148424149,0.5833333333333334,0.4444444444444445,1.0793883204460144,0.8055555555555556,0.7407407407407408,0.5564039275050163,0.7430555555555556,0.6574074074074074,0.547441229224205,0.6631944444444444,0.5509259259259259,0.8452796041965485
179,0.7575776163074706,0.7183641975308642,0.624485596707819,0.7304474537571272,0.7183641975308642,0.7708333333333334,0.6944444444444445,0.5832931399345398,0.5416666666666666,0.38888888888888884,1.0082618445158005,0.8715277777777778,0.8287037037037037,0.3877711892127991,0.71875,0.625,0.7694524526596069,0.7118055555555556,0.6157407407407408,0.774962529540062,0.5902777777777778,0.4537037037037037,1.0899358689785004,0.8298611111111112,0.7731481481481483,0.5426970273256302,0.7777777777777778,0.7037037037037037,0.5341732278466225,0.6527777777777778,0.5370370370370371,0.8834798038005829
180,0.7636298371685876,0.720679012345679,0.6275720164609053,0.7183446925547388,0.720679012345679,0.7881944444444444,0.7175925925925926,0.5701798424124718,0.5694444444444444,0.4259259259259259,0.9795476347208023,0.8819444444444444,0.8425925925925926,0.3761669620871544,0.7013888888888888,0.6018518518518517,0.7877726703882217,0.71875,0.625,0.7596093267202377,0.5763888888888888,0.4351851851851851,1.0756817609071732,0.7986111111111112,0.7314814814814815,0.570474311709404,0.7743055555555556,0.6990740740740741,0.4947136119008064,0.6770833333333334,0.5694444444444445,0.8509561121463776
181,0.759254386027654,0.7276234567901234,0.6368312757201645,0.7027484302719434,0.7276234567901234,0.8090277777777778,0.7453703703703703,0.5138339623808861,0.5972222222222222,0.46296296296296297,0.9883895367383957,0.90625,0.875,0.3368428200483322,0.7048611111111112,0.6064814814814815,0.7692766040563583,0.7013888888888888,0.6018518518518517,0.7779124230146408,0.5902777777777778,0.4537037037037037,1.0774527043104172,0.8055555555555556,0.7407407407407408,0.5481082573533058,0.7604166666666666,0.6805555555555555,0.5169507786631584,0.6736111111111112,0.5648148148148149,0.7959687858819962
182,0.7639109724097781,0.7156635802469135,0.6208847736625515,0.7396691433257527,0.7156635802469136,0.7777777777777778,0.7037037037037037,0.5837208926677704,0.5798611111111112,0.4398148148148149,1.0107668340206146,0.8645833333333334,0.8194444444444445,0.415982149541378,0.6944444444444444,0.5925925925925926,0.8212868720293045,0.7083333333333334,0.6111111111111112,0.7581676840782166,0.5729166666666666,0.4305555555555555,1.0822141766548157,0.8229166666666666,0.7638888888888888,0.5308058336377144,0.7777777777777778,0.7037037037037037,0.5283522084355354,0.6423611111111112,0.5231481481481483,0.9257256388664246
183,0.7690740691290961,0.7098765432098766,0.6131687242798354,0.7382565024826262,0.7098765432098766,0.7777777777777778,0.7037037037037037,0.5968089774250984,0.5833333333333334,0.4444444444444445,0.993982583284378,0.8784722222222222,0.8379629629629629,0.4100795090198517,0.7083333333333334,0.6111111111111112,0.7827208936214447,0.6701388888888888,0.5601851851851851,0.7982164174318314,0.5763888888888888,0.4351851851851851,1.0575814545154572,0.7708333333333334,0.6944444444444445,0.5847330838441849,0.78125,0.7083333333333334,0.49649425595998764,0.6423611111111112,0.5231481481481483,0.9236913472414017
